,2013,ESF RIO PARDINHO,Santa Cruz do Sul,NAO,Construcao,RS,-29.74414657084976,-52.34408140182495
,2013,UNIDADE BASICA DE SAUDE CENTRAL,Canoinhas,NAO,Reforma,SC,-26.177180976696263,-50.39386332035065
,2013,U S F MARIO GOMES DA SILVA,Plácido de Castro,NAO,Construcao,AC,-10.332130781670974,-67.48252272605896
,2013,ESF BAIRRO BONINI I,Cruz Alta,NAO,Construcao,RS,-28.64178653644464,-53.60607147216797
,2013,VILA SÃO JOSE,Laranjal Paulista,NAO,Construcao,SP,-23.047827808516185,-47.84048080444336
,2013,BAIRRO AREIAS,Brejo,NAO,Construcao,MA,-3.6847437963449288,-42.75106430053711
,2014,UBS VILA PADRE LINO DELLA MORTE,Serrita,NAO,Construcao,PE,-7.958977991788552,-39.29316446185112
,2014,UNIDADE BASICA SAUDE DA FAMILIA VEREADOR AMARO LUIZ CAMPOS,Igarapé,NAO,Reforma,MG,-20.045458659843604,-44.32496443390846
,2014,CENTRO MUNICIPAL DE SAUDE DE APARECIDA DO RIO DOCE,Aparecida do Rio Doce,NAO,Ampliacao,GO,-18.29550183250266,-51.14459216594696
,2013,PSF DE SAO TOMAS PSF,Imaruí,NAO,Ampliacao,SC,-28.34476457208534,-48.88616681098938
,2013,ESTRATEGIA SAUDE DA FAMILIA ZONA URBANA,Imaculada,NAO,Construcao,PB,-7.378820296138612,-37.50836759805679
,2013,UBS DE NOVA IGUAï¿¿U,Itaguaçu da Bahia,NAO,Construcao,BA,-11.11737508417363,-42.35577642917633
,2013,UBS DE CABECEIRAS DO MUNDAÚ,Itapipoca,NAO,Construcao,CE,-3.5988241106106704,-39.60264712572098
,2013,UNIDADE DE SAUDE DA FAMILIA SANTA ROSA,Ingazeira,NAO,Reforma,PE,-7.677648955246883,-37.45960235595703
,2013,UBS III DE BRAUNA,Braúna,NAO,Reforma,SP,-21.500986231293577,-50.31850263476372
,2014,PSF SEDE II,Dormentes,NAO,Construcao,PE,-8.441331655947693,-40.76630473136902
,2014,PSF LAGOAS,Dormentes,NAO,Construcao,PE,-8.513560653479752,-40.41887283325195
,2013,CONSTRUÇÃO UBS POVOADO BACABINHA,Codó,NAO,Construcao,MA,-4.554693117705145,-43.896260261535645
,2010,UNIDADE BASICA DE SAUDE POVOADO SIEBRA,Malhador,SIM,Construcao,SE,-10.599286755328485,-37.20886962890626
,2013,UBS SAPUCAEIRA,Eunápolis,NAO,Construcao,BA,-16.32283712657199,-39.57643926143646
,2013,ESTRATÉGIA DE SAÚDE DA FAMÍLIA ADOAN LEAL,São Domingos do Araguaia,NAO,Construcao,PA,-5.529215334627646,-48.73263716697693
,2013,UBS BOQUEIRÃO DO LEÃO,Boqueirão do Leão,NAO,Construcao,RS,-29.30351706743871,-52.433235347270966
,2013,UNIDADE ESTRATEGIA DE SAUDE DA FAMILIA DO GREEN VALLEY,Votorantim,NAO,Construcao,SP,-23.560117312450377,-47.491183429956436
,2013,UNIDADE SAÚDE DA FAMÍLIA JARDIM TATIANA,Votorantim,NAO,Construcao,SP,-23.54426807137814,-47.494749426841736
,2013,USF ANTONIO GOMES PORTO,Jacaraci,NAO,Construcao,BA,-14.843651820262611,-42.435472905635834
,2013,UNIDADE BASICA DE SAUDE JOSE CARLOS MESTRINHO,São Paulo de Olivença,NAO,Construcao,AM,-3.3787392064238455,-68.87208938598633
,2012,UNIDADE BASICA DE SAUDE VILA NOVA VOTORANTIM,Votorantim,NAO,Ampliacao,SP,-23.538509155293617,-47.415026128292084
,2013,UNID BASICA DE SAUDE CORONEL RAIMUNDO DE OLIVEIRA,Granja,NAO,Ampliacao,CE,-3.1196046592449385,-40.82124710083008
,2013,UNIDADE BASICA DE SAUDE ITAPEVA,Votorantim,NAO,Reforma,SP,-23.57727000690566,-47.46001347899437
,2013,UNIDADE BASICA DE SAUDE JARDIM ARCHILA,Votorantim,NAO,Reforma,SP,-23.529690787469317,-47.44412809610367
,2011,ESF,Joanópolis,NAO,Construcao,SP,-22.929118712470697,-46.27839982509613
,2013,UNIDADE DE SAUDE DA FAMILIA VIVA,Santa Maria do Salto,NAO,Construcao,MG,-16.24811225666268,-40.14644756913185
,2012,UBS PSF DA ASSISTENCIA,Rio Claro,NAO,Ampliacao,SP,-22.356426292761125,-47.47346878051758
,2014,UBS SANTA ROSA,Iati,NAO,Construcao,PE,-9.26181286429646,-36.931284964084625
,2013,UBS VILA SAO MARTIM,São Sebastião do Caí,NAO,Ampliacao,RS,-29.640684067234364,-51.298272013664246
,2010,USF DOM AVELAR,Salvador,SIM,Construcao,BA,-12.90254042307819,-38.448286056518555
,2013,PSF DRï¿¿ ANCELMO AMARAL DOS SANTOS - SANTO ANTONIO,Paraíba do Sul,NAO,Construcao,RJ,-22.179598816142235,-43.29530328512192
,2013,UNIDADE Bï¿¿SICA DE SAï¿¿DE MONTE CRISTO,Trizidela do Vale,NAO,Construcao,MA,-4.566500250174224,-44.622859954833984
,2013,UBS TIPO NOVA HOLANDA / NOVA ESPERANï¿¿A TIPO III,Macaé,NAO,Construcao,RJ,-22.35487838832132,-41.77702009677887
,2013,UNIDADE DE SAÚDE DA FAMÍLIA DO RODÃO,Mortugaba,NAO,Construcao,BA,-14.984640767585905,-42.45548889040947
,2013,CENTRO DE SAUDE JOSE FERNANDES RIBEIRO,Santo Antônio do Retiro,NAO,Reforma,MG,-15.341295439929635,-42.62038171291351
,2013,UBSF DE MALHADA ALTA,Milagres do Maranhão,NAO,Construcao,MA,-3.5206172447196957,-42.491512298583984
,2013,U B S SANTA MARIA,Barcarena,NAO,Construcao,PA,-1.568252689317075,-48.59816461801529
,2013,SANTA TEREZA I E II,Juazeiro do Norte,NAO,Construcao,CE,-7.219937498371394,-39.32250648736954
,2010,UNIDADE BASICA DE SAUDE MUNDAU,Uruburetama,SIM,Construcao,CE,-3.599429094271907,-39.49567794799805
,2010,POSTO DE SAUDE DA FAMILIA DA CAICARA,Canindé,SIM,Construcao,CE,-4.314383516954129,-39.44730028510094
,2013,UBS FLORESTA,São José,NAO,Construcao,SC,-27.54009600993482,-48.62129598855972
,2013,UBS REAL PARQUE,São José,NAO,Construcao,SC,-27.567642564162583,-48.64666432142258
,2013,UBS SERRARIA,São José,NAO,Construcao,SC,-27.52593146670435,-48.63544464111328
,2013,UBS CASTELINHO,Teixeira de Freitas,NAO,Construcao,BA,-17.54158807467484,-39.73051071166992
,2013,UNIDADE Bï¿¿SICA DE SAUDE VILA FORMOSA,São José,NAO,Construcao,SC,-27.572199525054497,-48.68059158325195
,2009,UNIDADE BASICA DE SAUDE SEDE MIRAVANIA,Miravânia,NAO,Construcao,MG,-14.74879350843212,-44.409073144197464
,2010,UNIDADE DE SAUDE DA FAMILIA GERALDO GOMES DE CARVALHO,Patos,SIM,Construcao,PB,-7.051255799080619,-37.27354288101196
,2013,UBS SANTO ANTONIO,Santo Antônio do Retiro,NAO,Reforma,MG,-15.355707666100916,-42.6188850402832
,2010,UNIDADE BÁSICA DE SAÚDE (2 ESF) - PORTE I / BAIRRO NOVA JERUSALÉM,Codó,NAO,Construcao,MA,-4.465011781355591,-43.91166337585446
,2013,UNIDADE DE SAUDE DA FAMILIA CAMILLA SANTIAGO RIBEIRO,Conceição do Jacuípe,NAO,Construcao,BA,-12.338324874582142,-38.7678337097168
,2011,UNIDADE BASICA DE SAUDE PANELINHA II,Miravânia,NAO,Construcao,MG,-14.724783497885474,-44.3396133184433
,2010,UBS PASTINHO,Ninheira,SIM,Construcao,MG,-15.321273934950507,-41.754913330078125
,2010,USF 09 SAUL LAFAYETTE NOBRE FORMIGA,Monteiro,NAO,Construcao,PB,-7.892740791464251,-37.1196566772461
,2009,SARZEDO UBS SERRA AZUL,Sarzedo,NAO,Construcao,MG,-20.034359870477715,-44.15388643741608
,2012,ESF CAMPO VELHO,Guarapuava,SIM,Ampliacao,PR,-25.41912131958391,-51.48271923828122
,2012,USF 02 DR BERNADINO LEMOS,Monteiro,NAO,Ampliacao,PB,-7.903561492918918,-37.12021842598915
,2013,UNIDADE Bï¿¿SICA DE SAï¿¿DE DR. JORGE,Barbosa Ferraz,NAO,Construcao,PR,-24.040141853996136,-52.01233372092247
,2013,ESF RONDINHA,Arroio do Sal,NAO,Construcao,RS,-29.495530829772015,-49.85301733016968
,2013,PSF DA NOVA MATINHA,Tucuruí,NAO,Construcao,PA,-3.789087619044458,-49.667732647903904
,2013,PSF 1,Santa Cruz do Xingu,NAO,Construcao,MT,-10.153432619218552,-52.39094227552414
,2010,PSF 1,Sobrado,NAO,Construcao,PB,-7.174816322331911,-35.22388458251953
,2010,UNIDADE DE SAUDE DA FAMILIA VILA ARATAU,Pacajá,NAO,Construcao,PA,-3.6585335147436435,-50.957465171813965
,2013,UBS- ST. GARAVELO RES. PARK,Aparecida de Goiânia,NAO,Construcao,GO,-16.758070843216395,-49.330469369888306
,2013,UBS DE MUNDINHO,Itaguaçu da Bahia,NAO,Construcao,BA,-11.030394458373214,-42.178128361701965
,2013,UNIDADE BÁSICA DE SAÚDE CENTRO DO MEIO,Pio XII,NAO,Construcao,MA,-3.8937234375162375,-45.172160267829895
,2013,UBS MEMORARE,Teresina,NAO,Construcao,PI,-5.047635631525254,-42.820508033037186
,2009,UNIDADE DE SAUDE DA FAMILIA BURITIZINHO,Buriticupu,NAO,Construcao,MA,-4.299116164229992,-46.491139233112335
,2013,POSTO DE SAUDE PIRAPO,Irati,NAO,Construcao,PR,-25.51982623790166,-50.83780646324158
,2013,UBS CHÃ DO FOGO,Itaquitinga,NAO,Construcao,PE,-7.892282189567963,-34.83476847410202
,2013,UBS JOAQUIM RODRIGUES,Anamã,NAO,Construcao,AM,-3.585522399411445,-61.32182791829109
,2013,POSTO DE SAï¿¿DE DOIS BURITIS,Sítio Novo,NAO,Construcao,MA,-5.858523746468529,-46.68107986450195
,2012,USF DE ALTA VISTA,Acauã,NAO,Construcao,PI,-8.24270848359463,-40.978392362594604
,2013,programa saúde da famíla - psf - ii,Ipiranga do Norte,NAO,Construcao,MT,-12.243391505623273,-56.1456298828125
,2013,CAIC MATAO,Matão,NAO,Reforma,SP,-21.587561257019267,-48.35065305233002
,2013,U B S POV. CONCEIÇÃO,Olinda Nova do Maranhão,NAO,Construcao,MA,-3.0013272647361373,-44.99605178833008
,2013,UBS DE SÃO GERALDO DO BAIXIO,São Geraldo do Baixio,NAO,Construcao,MG,-18.919480992771376,-41.359520852565765
,2013,UNIDADE BASICA DE SAUDE JOAO CASTELO MARTINS,Mombaça,NAO,Construcao,CE,-5.751155803079178,-39.628187119960785
,2013,SÃO ROQUE II,Laranjal Paulista,NAO,Construcao,SP,-23.051618773214003,-47.83696174621582
,2010,UBS SETOR 04,Itapuã do Oeste,NAO,Construcao,RO,-9.197882995846808,-63.164593391418464
,2013,UNIDADE BÁSICA DE SAUDE DE CARQUEIJO,Belém do Piauí,NAO,Construcao,PI,-7.347442394272169,-41.00622296333313
,2010,PS DE ASSUNCAO DO PIAUI PSF,Assunção do Piauí,SIM,Construcao,PI,-5.194894104202485,-41.035823822021484
,2012,PS DE LAGEIRO BRANCO PSF,Assunção do Piauí,SIM,Ampliacao,PI,-5.198655130981266,-41.044063568115234
,2012,UNIDADE Bï¿¿SICA DE SAï¿¿DE,Araruna,NAO,Construcao,PB,-6.582419037959305,-35.74908256530762
,2013,UBS sitio maria joana,Rio Grande da Serra,NAO,Construcao,SP,-23.68917575520749,-46.317501068115234
,2013,PSF III,Poxoréo,NAO,Construcao,MT,-15.813167511811132,-54.39867882074395
,2013,ESTRATEGIA SAUDE DA FAMILIA ESPERANCA,Panambi,NAO,Construcao,RS,-28.31346272834741,-53.50449353456497
,2013,UNIDADE BASICA DE SAUDE LIVRAMENTO,Itapipoca,NAO,Construcao,CE,-3.5988241106106704,-39.60264712572098
,2013,UNIDADE BASICA DE SAUDE MARCOS G DA SILVEIRA NOVA TERESINA,Teresina,NAO,Construcao,PI,-5.012355064362435,-42.795610427856445
,2013,UBS,Santa Rita do Passa Quatro,NAO,Construcao,SP,-21.73239404260158,-47.49784469604492
,2013,POSTO DE SAÚDE NO DISTRITO FLORESTA,Boa Viagem,NAO,Construcao,CE,-5.122328503438773,-39.736422305577435
,2013,UBS JUCELINO K OLIVEIRA,Açailândia,NAO,Construcao,MA,-4.967268065203134,-47.472798228263855
,2009,UBS JOSE CASSIMIRO DE ARAUJO,Madeiro,NAO,Construcao,PI,-3.491291315385789,-42.499330937862396
,2013,UNIDADE BASICA DE SAÚDE DO BAIRRO ALTO DO JUAZEIRO,Equador,NAO,Construcao,RN,-6.863030614517987,-36.658287048339844
,2013,USF ULISSES FELIX DE OLIVEIRA,Antônio Gonçalves,NAO,Construcao,BA,-10.574559570597975,-40.26506423950195
,2013,UNIDADE BÁSICA DE SAÚDE TIPO II - FAZENDA CASTRO,Ribeirão das Neves,NAO,Construcao,MG,-19.745039684054053,-44.15610998868942
,2013,UNIDADE BASICA DE SAï¿¿DE DE DUAS BARRAS,Santana de Pirapama,NAO,Construcao,MG,-18.72728695386149,-43.946406841278076
,2013,ESF ROCIO I,Palmeira,NAO,Construcao,PR,-25.427433269373935,-49.99114841222763
,2013,UBS ARAGUAÃNA SUL,Araguaína,NAO,Construcao,TO,-7.180745451780228,-48.186668157577515
,2013,PSF DONA LUZIA,São Luís de Montes Belos,NAO,Construcao,GO,-16.526718498465044,-50.37303864955902
,2013,UNIDADE BÁSICA DE SAÚDE,Monsenhor Hipólito,NAO,Construcao,PI,-6.991859181483679,-41.002349853515625
,2013,UBS DO SERINGAL,Pedreiras,NAO,Construcao,MA,-4.567184715667199,-44.591102600097656
,2013,UBS PORTO NOVO,Goianésia do Pará,NAO,Construcao,PA,-4.420528570067958,-49.392254054546356
,2013,UBASF DO NOVO PORTUGAL,Eusébio,NAO,Construcao,CE,-3.8834260583449707,-38.42605322599411
,2014,PS CACIMBINHA,Monteiro,NAO,Ampliacao,PB,-7.827727226536499,-37.16191738843918
,2014,PSF 12,Monteiro,NAO,Construcao,PB,-7.894454701523378,-37.118110209703445
,2013,UBS GUAXUPï¿¿,Porto Nacional,NAO,Construcao,TO,-10.676243797579785,-48.404640555381775
,2013,UBS SÃO JOSÉ,Autazes,NAO,Construcao,AM,-3.580026586572354,-59.130563735961914
,2013,UNIDADE BÁSICA DE SAÚDE BAIRRO JARDIM PARAÍSO,Boracéia,NAO,Construcao,SP,-22.196325803449042,-48.78399610519409
,2013,ESTRATÉGIA SAÚDE DA FAMÍLIA LAERCIO PEREIRA DE OLIVEIRA,Nova Maringá,NAO,Construcao,MT,-13.023520539623382,-57.09389537572861
,2010,ESTRATEGIA SAUDE DA FAMILIA MEIO RURAL ESF 9 10 11,Ijuí,NAO,Construcao,RS,-28.391065313113295,-53.91103595495224
,2010,CENTRO DE SAUDE DA COMUNIDADE EUGENIO PINHEIRO DA SILVA,Palmas,NAO,Construcao,TO,-10.314721034201979,-48.30553417968747
,2013,US DIRCEU ARCO VERDE,Vila Nova do Piauí,NAO,Reforma,PI,-7.141688420151549,-40.93835234642029
,2010,ESF HUMAITA SAO VICENTE,São Vicente,NAO,Construcao,SP,-23.950450147114047,-46.45963458251953
,2010,UNIDADE BASICA DE SAUDE DO JARDIM BRASIL,Suzano,NAO,Construcao,SP,-23.488123878315274,-46.22772216796875
,2013,UNIDADE BÁSICA DE SAÚDE,Balneário Arroio do Silva,NAO,Construcao,SC,-28.989429142136583,-49.43090200424194
,2013,ESF JOAQUIM LEONARDO,São Luís de Montes Belos,NAO,Construcao,GO,-16.506705706630196,-50.37761449813843
,2013,ESF JOSIAS RICARDO DE ARAUJO,São Luís de Montes Belos,NAO,Construcao,GO,-16.514920718348915,-50.36550164222717
,2013,UNIDADA BASICA DE SAUDE EQUIPE 03,Caibi,NAO,Construcao,SC,-27.075629850168223,-53.25595200061798
,2009,UNIDADE BASICA DE SAUDE PINDOBAL,Cachoeira Grande,NAO,Construcao,MA,-2.912182190166572,-44.02925491333008
,2010,CENTRO DE SAUDE PASSAGEM DO MACIAMBU,Palhoça,NAO,Construcao,SC,-27.828988456765646,-48.61575856804848
,2010,UBS GALO BRANCO,São Raimundo Nonato,NAO,Construcao,PI,-9.02106667333007,-42.69441604614258
,2010,UNIDADE DE SAUDE SANTA MARIA,Fazenda Rio Grande,SIM,Construcao,PR,-25.687939007125127,-49.32802000808715
,2013,UNIDADE BASICA DE SAUDE TRADICIONAL,Maetinga,NAO,Construcao,BA,-14.664710377400498,-41.49636344227474
,2013,CS DE SALES,Sales,NAO,Reforma,SP,-21.34384119211473,-49.49948877096176
,2013,USF 03 BELARMINO GONCALVES DE SOUZA,Bodocó,NAO,Reforma,PE,-7.687686064179016,-39.999017268419266
,2013,UBS,Mirassol,NAO,Construcao,SP,-20.819029665122777,-49.52096790075302
,2013,ESTRATÉGIA DE SAÚDE DA FAMÍLIA NONA AGROVILA,Terra Nova do Norte,NAO,Construcao,MT,-10.520556095235863,-55.23256301879883
,2013,UNIDADE BÁSICA DE SAÚDE DE MATA DOS ALVES,Morros,NAO,Construcao,MA,-2.9104677919660276,-43.77828598022461
,2013,UNIDADE BASICA SAUDE FAMILIA BURITIZAL,Buritizal,NAO,Construcao,SP,-20.19231080472232,-47.70961046218872
,2013,UNIDADE BASICA DE SAUDE VILA MARIA,Mauá da Serra,NAO,Construcao,PR,-23.901140324315033,-51.24045968055725
,2013,UNIDADE DE SAÚDE DA FAMÍLIA BAIRRO ESCOLA AGRÍCOLA,Caetité,NAO,Construcao,BA,-14.060843288083973,-42.479485273361206
,2013,UNIDADE DE SAUDE DA FAMILIA SALADINA FERREIRA GOMES,Vassouras,NAO,Reforma,RJ,-22.40912415349689,-43.65486145019531
,2013,UNIDADE DE SAUDE DA FAMILIA FLORIANO CUNHA,Vassouras,NAO,Reforma,RJ,-22.405632744261258,-43.664817810058594
,2013,USF 02 JOAO MALHEIRO LACERDA,Bodocó,NAO,Reforma,PE,-7.676588346462414,-39.9670372903347
,2013,USF 04 ROMAO RODRIGUES DE OLIVEIRA,Bodocó,NAO,Reforma,PE,-7.599757635632623,-40.10910049080849
,2014,UNIDADE DE SAUDE DA FAMILIA PADRE ANTONIO RESENDE DE SOUZA,Malhador,NAO,Ampliacao,SE,-10.657234787892708,-37.31082692742348
,2013,UBS centro,São Félix do Piauí,NAO,Construcao,PI,-5.92932199546938,-42.10802271030843
,2010,UBS JARDIM IGUACU,Laranjeiras do Sul,SIM,Construcao,PR,-25.35371767339423,-52.332915893554684
,2010,UNIDADE DE SAUDE DA FAMILIA PADRE LUIZ,Bragança,SIM,Construcao,PA,-1.0632789017179332,-46.76430964279177
,2011,UBS CLAYTON MALAMAN,Pirassununga,NAO,Construcao,SP,-21.983483057365323,-47.422142028808594
,2009,U S F HILZAMAR DE SOUSA OLIVEIRA,São João do Soter,NAO,Construcao,MA,-5.117959108735132,-43.811588287353516
,2013,ESF RAINHA DO MAR,Xangri-lá,NAO,Reforma,RS,-29.85119439257256,-50.07157579064369
,2013,PSF NOVO JERUSALEM,Teixeira de Freitas,NAO,Construcao,BA,-17.14341496307439,-39.52400207519531
,2013,UBS INGAZEIRA,Ingazeira,NAO,Construcao,PE,-7.676447463392176,-37.458634078502655
,2009,POSTO DE SAUDE DO CENTRO DOS BRANCOS,Tufilândia,NAO,Construcao,MA,-3.8740919428865106,-45.609228909015656
,2012,UBS COLONIA MACIEL,Pelotas,NAO,Ampliacao,RS,-31.50439769105551,-52.587153911590576
,2013,UNIDADE SAUDE DA FAMILIA VILA VERDE,Augusto Corrêa,NAO,Construcao,PA,-1.121392174873183,-46.49658679962158
,2013,USF VILA ESMERALDA TANGARA DA SERRA,Tangará da Serra,NAO,Construcao,MT,-14.631281150716328,-57.52708688378334
,2010,UNIDADE BASICA DE SAUDE - VILA RICA,Espigão Alto do Iguaçu,SIM,Construcao,PR,-25.43027711337961,-52.838779985904694
,2013,UBS CORRIENTES,Pelotas,NAO,Construcao,RS,-31.46731590341046,-52.21530854701996
,2013,UBS SANGA FUNDA,Pelotas,NAO,Construcao,RS,-31.693926057098555,-52.29350969195366
,2013,UBS VILA NOVA,Pelotas,NAO,Construcao,RS,-31.54577139493626,-52.46349334716797
,2013,POSTO DE SAÚDE NA RUA CENTRAL,Boa Viagem,NAO,Construcao,CE,-5.122670454989311,-39.736422305577435
,2013,ESTRATEGIA DE SAÚDE DO ALTO SANTANA,Santana,NAO,Construcao,BA,-12.999205411301181,-44.05586242675781
,2009,UNIDADE Bï¿¿SICA DE SAï¿¿DE MARAPï¿¿,Brejetuba,NAO,Construcao,ES,-20.154586137652494,-41.282501220703125
,2014,UBS GETULIO VARGAS,Pelotas,NAO,Ampliacao,RS,-31.702124044280588,-52.31337547302246
,2013,PSF CENTRO,Campo Belo,NAO,Construcao,MG,-20.89599743259855,-45.277980118989944
,2013,USAFA ANTARTICA,Praia Grande,NAO,Construcao,SP,-24.00819476849181,-46.45133525133133
,2013,PSF DO MARCELINO,Itaparica,NAO,Construcao,BA,-12.931951667891079,-38.6248853802681
,2013,UBS PORTE I,Bom Jesus dos Perdões,NAO,Construcao,SP,-23.123666275004947,-46.47699326276779
,2013,POSTO DE SAUDE POVOADO CARAIBAS,Canhoba,NAO,Construcao,SE,-10.156463558478622,-37.011566162109375
,2013,UNIDADE DE SAUDE DA FAMILIA DO LORETO,Rio Real,NAO,Construcao,BA,-11.538099082486715,-37.85492777824402
,2013,ESF BARRA DO ITIUBA,Porto Real do Colégio,NAO,Ampliacao,AL,-10.211643799967435,-36.77108734846115
,2015,UBS BARRO DURO,Pelotas,NAO,Reforma,RS,-31.735241373533114,-52.211633920669556
,2016,UBS COHAB PESTANO,Pelotas,NAO,Ampliacao,RS,-31.703538018358792,-52.33423501253128
,2013,UNIDADE BÁSICA CAMBOTA,Bela Cruz,NAO,Construcao,CE,-2.9566699065113173,-40.30841946601868
,2013,UBS,Itabirinha,NAO,Construcao,MG,-18.667004428750584,-41.312187910079956
,2013,UNIDADE BASICA DE SAUDE DA VILA OPERARIA,São José de Ribamar,NAO,Reforma,MA,-2.560646037436086,-44.187135100364685
,2013,ubs do bairro novo,Marapanim,NAO,Construcao,PA,-0.7131809600328085,-47.69761025905609
,2013,UBS CACIMBAS,Itiúba,NAO,Construcao,BA,-10.674440919290106,-39.84621047973633
,2013,PSF TABOAO,Rio do Sul,NAO,Construcao,SC,-27.22015013980308,-49.61335927248001
,2013,UBS LAGOA DO BARRO,Rio do Antônio,NAO,Construcao,BA,-14.158880577347322,-41.9154167175293
,2013,UNIDADE DE SAÚDE DA FAMÍLIA CENTRAL ALTO ARAGUAIA,Alto Araguaia,NAO,Construcao,MT,-17.314259987902116,-53.22375074028969
,2013,PS MÃE DITA,Agricolândia,NAO,Construcao,PI,-5.800377988517296,-42.65960767865181
,2013,PSF MARECHAL RONDON,Rondonópolis,NAO,Construcao,MT,-16.42995713781405,-54.65186208486557
,2014,unidade saude da familia sao pedro,Conceição das Alagoas,NAO,Construcao,MG,-19.917492936264182,-48.369340002536774
,2014,UNIDADE BÃSICA DE SAÃDE DO LUFA,Novo Cruzeiro,NAO,Construcao,MG,-17.469329940914076,-41.87421798706055
,2013,USF DE BARRA DO BERNARDO,Dom Basílio,NAO,Construcao,BA,-13.883761116477281,-41.70917093753815
,2013,UNIDADE BÁSICA DE SAÚDE SÃO LUCAS,Conceição das Alagoas,NAO,Construcao,MG,-19.917645188080915,-48.38551506400108
,2013,UBS SANTA MARIA,Conceição das Alagoas,NAO,Construcao,MG,-19.926796419324823,-48.36162328720093
,2013,CENTRO DE SAUDE NAVIRAI,Naviraí,NAO,Reforma,MS,-23.055352867815664,-54.205479472875595
,2014,UNIDADE DE SAUDE GERALDO LAGO FIGUEIRO,Novo Cruzeiro,NAO,Reforma,MG,-17.46486671836485,-41.87618256895803
,2013,PSF URBANO 2,Figueira,NAO,Construcao,PR,-23.834629420723495,-50.414020121097565
,2013,PSF 120,Poconé,NAO,Construcao,MT,-16.086145417146987,-57.284581661224365
,2013,UNIDADE BÁSICA DE SAÚDE DE CACIQUE DOBLE,Cacique Doble,NAO,Construcao,RS,-27.770343958557437,-51.663720309734344
,2013,PSF JARDIM AMERICA,Campo Belo,NAO,Construcao,MG,-20.903965660257885,-45.257614105939865
,2013,UNIDADE DE SAUDE DA FAMILIA PSF IV IVA MARIA DE SOUZA,Goianápolis,NAO,Construcao,GO,-16.5121781339154,-49.01232987642288
,2013,PSF CIDADE ALTA,Rondonópolis,NAO,Construcao,MT,-16.471552985959455,-54.603654742240906
,2013,POSTO DE SAUDE DE COQUEIROS DO SUL,Coqueiros do Sul,NAO,Construcao,RS,-28.11602912209918,-52.775970697402954
,2013,PSF CAMINHO DO MAR,Teixeira de Freitas,NAO,Construcao,BA,-17.5425701451375,-39.7071647644043
,2013,POSTO DE SAÚDE CAIXA D'AGUA,Parambu,NAO,Construcao,CE,-6.211466114721987,-40.69927632808685
,2012,UNIDADE BASICA DE SAUDE ORLANDO PELISSON,Ibiporã,NAO,Ampliacao,PR,-23.26626530327275,-51.03316783905029
,2009,PSF I SAO JOSE DE PRINCESA,São José de Princesa,NAO,Construcao,PB,-7.742014168388336,-38.100142031908035
,2013,UNIDADE BÁSICA DE SAÚDE DO BAIRRO VILA  DA PAZ,Lago da Pedra,NAO,Construcao,MA,-4.567468126969177,-45.13836711645126
,2012,UNIDADE Bï¿¿SICA DE SAï¿¿DE,Araruna,NAO,Construcao,PB,-6.575427267651851,-35.750112533569336
,2013,UNIDADE BÁSICA DE SAÚDE II - SAN MARINO,Ribeirão das Neves,NAO,Construcao,MG,-19.830607671088256,-44.076400101184845
,2013,CENTRO DE SAUDE DE PLATINA,Platina,NAO,Reforma,SP,-22.633975813377926,-50.20030975341797
,2013,UNIDADE BASICA DE SAUDE DO SAO RAIMUNDO,São José de Ribamar,NAO,Reforma,MA,-2.553987386090353,-44.069068282842636
,2014,UNIDADE DE SAUDE DA FAMILIA DA FLORESTA,Mundo Novo,NAO,Ampliacao,BA,-11.856500260490293,-40.47333911061287
,2013,UNIDADE SANITARIA SEDE,Galvão,NAO,Construcao,SC,-26.452352675653202,-52.690185606479645
,2013,ESF GENIPABU,Extremoz,NAO,Construcao,RN,-5.6959737404991655,-35.2041849309353
,2013,UBS NAIR PEREIRA BORGES,Matrinchã,NAO,Reforma,GO,-15.43802602382467,-50.74723497033119
,2013,CENTRO DE SAUDE DONA INES,Guimarânia,NAO,Reforma,MG,-18.84421781461105,-46.790905594825745
,2014,unidade de saude da familia,São Miguel do Passa Quatro,NAO,Ampliacao,GO,-17.054701681683675,-48.664126843214035
,2013,UNIDADE BÁSICA DE SAÚDE ALTO SOCIAL,Felixlândia,NAO,Construcao,MG,-18.701862659832788,-44.81100082397461
,2013,ESF CENTRO III,Extremoz,NAO,Construcao,RN,-5.701940330638202,-35.30199822071154
,2013,POSTO DE SAï¿¿DE KM 30,Apuí,NAO,Construcao,AM,-6.967610664694786,-59.9111670255661
,2013,UNIDADE BASICA DE SAÚDE LAGO LIMPO,Lago Verde,NAO,Construcao,MA,-4.026090157202822,-44.93479013442993
,2013,UNIDADE BÁSICA DE SAÚDE DA FAMÍLIA SÍTIO ESPINHEIRO,Rodolfo Fernandes,NAO,Construcao,RN,-5.7556413494571235,-38.057765006888076
,2013,UNIDADE BASICA DE SAUDE IVANICIO JOAQUIM DE SANTANA,Governador Jorge Teixeira,NAO,Construcao,RO,-10.616845992932143,-62.73068234324455
,2013,UBS DR. HORÁCIO GARCIA DE FREITAS,SP,NAO,Construcao,,-23.104049494944046,-48.61467361450195
,2012,UBS SANTA LUZIA,Bragança Paulista,NAO,Ampliacao,SP,-22.970356242473,-46.54842585325241
